checkpoint,double_formula_seconds,microbatch_count,microbatch_size,peak_memory_bytes_for_checkpoint_m,raw_formula_seconds,repetition,seed,shared_gradient_seconds,total_sample_budget,u_formula_seconds
step-000000,0.000336487777531147,4,1,1809892864,0.00017031654715538025,178,41412,0.2009534416720271,4,0.00025614816695451736
step-000000,0.00034102797508239746,4,1,1809892864,0.00017129909247159958,179,41413,0.19796896539628506,4,0.0002597179263830185
step-000000,0.0003376789391040802,4,1,1809892864,0.000169496051967144,180,41414,0.19970153830945492,4,0.00025833118706941605
step-000000,0.00033789873123168945,4,1,1809892864,0.00017203949391841888,181,41415,0.19860724546015263,4,0.0002589179202914238
step-000000,0.00034204311668872833,4,1,1809892864,0.00017061922699213028,182,41416,0.19947879388928413,4,0.0002587363123893738
step-000000,0.0003399904817342758,4,1,1809892864,0.00016807112842798233,183,41417,0.1995597742497921,4,0.0002593705430626869
step-000000,0.00033708009868860245,4,1,1809892864,0.00017163343727588654,184,41418,0.19929719623178244,4,0.00026079919189214706
step-000000,0.0003382684662938118,4,1,1809892864,0.00016909372061491013,185,41419,0.20097322016954422,4,0.00026019196957349777
step-000000,0.00034002959728240967,4,1,1809892864,0.0001682741567492485,186,41420,0.19942185189574957,4,0.0002682926133275032
step-000000,0.00033660419285297394,4,1,1809892864,0.00017082039266824722,187,41421,0.19916449766606092,4,0.0002586487680673599
step-000000,0.0003351820632815361,4,1,1809892864,0.00017023365944623947,188,41422,0.1995807746425271,4,0.0002593500539660454
step-000000,0.00033913087099790573,4,1,1809892864,0.00017454568296670914,189,41423,0.20101503003388643,4,0.00025732722133398056
step-000000,0.000336955301463604,4,1,1809892864,0.00016908254474401474,190,41424,0.19741979986429214,4,0.000258399173617363
step-000000,0.00033486634492874146,4,1,1809892864,0.00017213262617588043,191,41425,0.19929480832070112,4,0.0002569202333688736
step-000000,0.00033595040440559387,4,1,1809892864,0.0001681232824921608,192,41426,0.1995273493230343,4,0.00026799924671649933
step-000000,0.00034003518521785736,4,1,1809892864,0.00016887392848730087,193,41427,0.20070829894393682,4,0.00025833770632743835
step-000000,0.00033723004162311554,4,1,1809892864,0.00017288420349359512,194,41428,0.19796208571642637,4,0.00025844015181064606
step-000000,0.0003370577469468117,4,1,1809892864,0.0001715598627924919,195,41429,0.19937015231698751,4,0.00025925226509571075
step-000000,0.00033773574978113174,4,1,1809892864,0.0001705484464764595,196,41430,0.20091866329312325,4,0.0002576606348156929
step-000000,0.00034030433744192123,4,1,1809892864,0.0001718653365969658,197,41431,0.19976424239575863,4,0.000256967730820179
step-000000,0.0003378773108124733,4,1,1809892864,0.0001704338937997818,198,41432,0.19969275780022144,4,0.0002580108121037483
step-000000,0.00033758021891117096,4,1,1809892864,0.00016998592764139175,199,41433,0.1976037733256817,4,0.00025692395865917206
step-000000,0.0003269556909799576,8,1,1812006400,0.0001637078821659088,0,81234,0.18900182656943798,8,0.0002506561577320099
step-000000,0.0003285333514213562,8,1,1812006400,0.0001609399914741516,1,81235,0.19810742884874344,8,0.0002535218372941017
step-000000,0.0003281356766819954,8,1,1812006400,0.00016359053552150726,2,81236,0.2515214327722788,8,0.000253923237323761
step-000000,0.0003375103697180748,8,1,1812006400,0.00016688182950019836,3,81237,0.3226090036332607,8,0.0002560969442129135
step-000000,0.00033699534833431244,8,1,1812006400,0.0001702774316072464,4,81238,0.37016209308058023,8,0.0002568904310464859
step-000000,0.00033921562135219574,8,1,1812006400,0.00016967300325632095,5,81239,0.395989453420043,8,0.0002585574984550476
step-000000,0.0003372170031070709,8,1,1812006400,0.00016708578914403915,6,81240,0.4028349341824651,8,0.00025993771851062775
step-000000,0.0003355490043759346,8,1,1812006400,0.0001690378412604332,7,81241,0.4080668268725276,8,0.0002567749470472336
step-000000,0.0003379750996828079,8,1,1812006400,0.0001714024692773819,8,81242,0.40433126874268055,8,0.00026978645473718643
step-000000,0.0003407727926969528,8,1,1812006400,0.00016885902732610703,9,81243,0.4027269817888737,8,0.0002585761249065399
step-000000,0.0003380049020051956,8,1,1812006400,0.00017327256500720978,10,81244,0.39828683249652386,8,0.0002582985907793045
step-000000,0.00033491291105747223,8,1,1812006400,0.00016972515732049942,11,81245,0.40418168902397156,8,0.00025668833404779434
step-000000,0.00033920537680387497,8,1,1812006400,0.00016787089407444,12,81246,0.4027978563681245,8,0.00025931466370821
step-000000,0.0003363192081451416,8,1,1812006400,0.00017015263438224792,13,81247,0.402515709400177,8,0.00025906600058078766
step-000000,0.000338992103934288,8,1,1812006400,0.00017056893557310104,14,81248,0.40418144408613443,8,0.0002595195546746254
step-000000,0.0003384919837117195,8,1,1812006400,0.0001706378534436226,15,81249,0.4029680984094739,8,0.00026124250143766403
step-000000,0.00033592339605093,8,1,1812006400,0.00016882829368114471,16,81250,0.40227113850414753,8,0.00025796517729759216
step-000000,0.0003390554338693619,8,1,1812006400,0.000170072540640831,17,81251,0.4010814456269145,8,0.00025891512632369995
step-000000,0.0003372346982359886,8,1,1812006400,0.00016659032553434372,18,81252,0.39811419881880283,8,0.00025749579071998596
step-000000,0.0003383401781320572,8,1,1812006400,0.00017130188643932343,19,81253,0.39918345119804144,8,0.0002595605328679085
step-000000,0.00033871177583932877,8,1,1812006400,0.0001692604273557663,20,81254,0.4041136773303151,8,0.00026010535657405853
step-000000,0.00033959466964006424,8,1,1812006400,0.00016984250396490097,21,81255,0.40234082005918026,8,0.0002601165324449539
step-000000,0.0003407672047615051,8,1,1812006400,0.00017132144421339035,22,81256,0.3929008645936847,8,0.0002605486661195755
step-000000,0.00033648498356342316,8,1,1812006400,0.00017105042934417725,23,81257,0.40105089638382196,8,0.0002598753198981285
step-000000,0.00033998675644397736,8,1,1812006400,0.0001680934801697731,24,81258,0.4041182203218341,8,0.0002577034756541252
step-000000,0.0003357287496328354,8,1,1812006400,0.0001698741689324379,25,81259,0.4038568949326873,8,0.00025698263198137283
step-000000,0.00033709965646266937,8,1,1812006400,0.0001689717173576355,26,81260,0.4019735185429454,8,0.0002586729824542999
