task,route,estimator,score_type,balance,fraction,metric,seed,comparison,left_mean,high_mean,gap,left_mask_n,high_mask_n,direction
sst2,direct,u_statistic,positive,layer_balanced,0.2,ece,2027,random_minus_high,0.07778758921498687,0.009174317121505737,-0.06861327209348113,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,positive,layer_balanced,0.2,nll,1234,low_minus_high,0.5287905633449554,0.6931471824645996,0.16435661911964417,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,positive,layer_balanced,0.2,nll,1234,random_minus_high,0.4424649623760937,0.6931471824645996,0.25068222008850594,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,positive,layer_balanced,0.2,nll,1337,low_minus_high,0.5000816165307246,0.6931471824645996,0.19306556593387503,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,positive,layer_balanced,0.2,nll,1337,random_minus_high,0.45373863088428423,0.6931471824645996,0.23940855158031538,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,positive,layer_balanced,0.2,nll,2027,low_minus_high,0.5248003260258141,0.6931471824645996,0.16834685643878555,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,positive,layer_balanced,0.2,nll,2027,random_minus_high,0.45234313268863824,0.6931471824645996,0.24080404977596137,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,positive,layer_balanced,0.3,accuracy,1234,low_minus_high,0.805045871559633,0.4908256880733945,0.31422018348623854,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,positive,layer_balanced,0.3,accuracy,1234,random_minus_high,0.8141628440366973,0.4908256880733945,0.32333715596330276,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,positive,layer_balanced,0.3,accuracy,1337,low_minus_high,0.7958715596330275,0.4908256880733945,0.305045871559633,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,positive,layer_balanced,0.3,accuracy,1337,random_minus_high,0.8061353211009173,0.4908256880733945,0.31530963302752285,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,positive,layer_balanced,0.3,accuracy,2027,low_minus_high,0.8038990825688074,0.4908256880733945,0.3130733944954129,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,positive,layer_balanced,0.3,accuracy,2027,random_minus_high,0.787901376146789,0.4908256880733945,0.2970756880733945,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,positive,layer_balanced,0.3,ece,1234,low_minus_high,0.11085831020117576,0.009174317121505737,-0.10168399307967002,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,positive,layer_balanced,0.3,ece,1234,random_minus_high,0.04466045625578207,0.009174317121505737,-0.03548613913427633,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,positive,layer_balanced,0.3,ece,1337,low_minus_high,0.09935207525630929,0.009174317121505737,-0.09017775813480355,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,positive,layer_balanced,0.3,ece,1337,random_minus_high,0.039151064773659185,0.009174317121505737,-0.029976747652153447,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,positive,layer_balanced,0.3,ece,2027,low_minus_high,0.11783976380226702,0.009174317121505737,-0.10866544668076128,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,positive,layer_balanced,0.3,ece,2027,random_minus_high,0.05673710911946093,0.009174317121505737,-0.04756279199795519,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,positive,layer_balanced,0.3,nll,1234,low_minus_high,0.5498688386394344,0.6931471824645996,0.14327834382516524,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,positive,layer_balanced,0.3,nll,1234,random_minus_high,0.4269551995013831,0.6931471824645996,0.2661919829632165,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,positive,layer_balanced,0.3,nll,1337,low_minus_high,0.5043132080944306,0.6931471824645996,0.18883397437016902,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,positive,layer_balanced,0.3,nll,1337,random_minus_high,0.43731319451824247,0.6931471824645996,0.25583398794635714,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,positive,layer_balanced,0.3,nll,2027,low_minus_high,0.5510513766779812,0.6931471824645996,0.1420958057866184,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,positive,layer_balanced,0.3,nll,2027,random_minus_high,0.46024253877614624,0.6931471824645996,0.23290464368845337,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.0,accuracy,1234,low_minus_high,0.819954128440367,0.819954128440367,0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.0,accuracy,1234,random_minus_high,0.8199541284403671,0.819954128440367,1.1102230246251565e-16,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.0,accuracy,1337,low_minus_high,0.8073394495412844,0.8073394495412844,0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.0,accuracy,1337,random_minus_high,0.8073394495412846,0.8073394495412844,1.1102230246251565e-16,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.0,accuracy,2027,low_minus_high,0.8165137614678899,0.8165137614678899,0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.0,accuracy,2027,random_minus_high,0.8165137614678899,0.8165137614678899,0.0,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.0,ece,1234,low_minus_high,0.11188451638995184,0.11188451638995184,-0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.0,ece,1234,random_minus_high,0.11188451638995185,0.11188451638995184,-1.3877787807814457e-17,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.0,ece,1337,low_minus_high,0.1212729958458999,0.1212729958458999,-0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.0,ece,1337,random_minus_high,0.12127299584589987,0.1212729958458999,2.7755575615628914e-17,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.0,ece,2027,low_minus_high,0.10554803269136448,0.10554803269136448,-0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.0,ece,2027,random_minus_high,0.10554803269136448,0.10554803269136448,-0.0,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.0,nll,1234,low_minus_high,0.5458835959434509,0.5458835959434509,-0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.0,nll,1234,random_minus_high,0.5458835959434509,0.5458835959434509,-0.0,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.0,nll,1337,low_minus_high,0.5593566448863493,0.5593566448863493,-0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.0,nll,1337,random_minus_high,0.5593566448863494,0.5593566448863493,-1.1102230246251565e-16,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.0,nll,2027,low_minus_high,0.5261339113936512,0.5261339113936512,-0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.0,nll,2027,random_minus_high,0.5261339113936513,0.5261339113936512,-1.1102230246251565e-16,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.001,accuracy,1234,low_minus_high,0.819954128440367,0.4908256880733945,0.3291284403669725,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.001,accuracy,1234,random_minus_high,0.8200688073394493,0.4908256880733945,0.3292431192660548,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.001,accuracy,1337,low_minus_high,0.8073394495412844,0.4908256880733945,0.31651376146788995,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.001,accuracy,1337,random_minus_high,0.8079128440366972,0.4908256880733945,0.31708715596330267,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.001,accuracy,2027,low_minus_high,0.8165137614678899,0.4908256880733945,0.3256880733944954,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.001,accuracy,2027,random_minus_high,0.8169724770642203,0.4908256880733945,0.3261467889908258,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.001,ece,1234,low_minus_high,0.11189797165960585,0.009174317121505737,-0.10272365453810012,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.001,ece,1234,random_minus_high,0.11176341891768989,0.009174317121505737,-0.10258910179618415,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.001,ece,1337,low_minus_high,0.12127568033429181,0.009174317121505737,-0.11210136321278608,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.001,ece,1337,random_minus_high,0.12098629339220182,0.009174317121505737,-0.11181197627069608,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.001,ece,2027,low_minus_high,0.10554745065747317,0.009174317121505737,-0.09637313353596744,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.001,ece,2027,random_minus_high,0.10611798920614668,0.009174317121505737,-0.09694367208464094,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.001,nll,1234,low_minus_high,0.5459347869004678,0.6931471824645996,0.1472123955641318,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.001,nll,1234,random_minus_high,0.545543648302555,0.6931471824645996,0.14760353416204464,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.001,nll,1337,low_minus_high,0.559313602677179,0.6931471824645996,0.1338335797874206,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.001,nll,1337,random_minus_high,0.5591716802448308,0.6931471824645996,0.13397550221976884,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.001,nll,2027,low_minus_high,0.5260987205926432,0.6931471824645996,0.16704846187195643,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.001,nll,2027,random_minus_high,0.5260304300644256,0.6931471824645996,0.16711675240017398,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.005,accuracy,1234,low_minus_high,0.819954128440367,0.4908256880733945,0.3291284403669725,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.005,accuracy,1234,random_minus_high,0.8198394495412844,0.4908256880733945,0.3290137614678899,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.005,accuracy,1337,low_minus_high,0.8073394495412844,0.4908256880733945,0.31651376146788995,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.005,accuracy,1337,random_minus_high,0.8071674311926605,0.4908256880733945,0.31634174311926605,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.005,accuracy,2027,low_minus_high,0.8165137614678899,0.4908256880733945,0.3256880733944954,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.005,accuracy,2027,random_minus_high,0.8180619266055047,0.4908256880733945,0.3272362385321102,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.005,ece,1234,low_minus_high,0.11189965774644267,0.009174317121505737,-0.10272534062493693,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.005,ece,1234,random_minus_high,0.1123573901962367,0.009174317121505737,-0.10318307307473096,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.005,ece,1337,low_minus_high,0.12124618143548349,0.009174317121505737,-0.11207186431397775,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.005,ece,1337,random_minus_high,0.1215907317258889,0.009174317121505737,-0.11241641460438316,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.005,ece,2027,low_minus_high,0.10553019408774955,0.009174317121505737,-0.09635587696624381,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.005,ece,2027,random_minus_high,0.10759647399946126,0.009174317121505737,-0.09842215687795552,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.005,nll,1234,low_minus_high,0.546004149345083,0.6931471824645996,0.1471430331195166,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.005,nll,1234,random_minus_high,0.54341118614608,0.6931471824645996,0.14973599631851964,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.005,nll,1337,low_minus_high,0.559429889698641,0.6931471824645996,0.13371729276595856,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.005,nll,1337,random_minus_high,0.5563364605974713,0.6931471824645996,0.13681072186712828,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.005,nll,2027,low_minus_high,0.5261193421592406,0.6931471824645996,0.167027840305359,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.005,nll,2027,random_minus_high,0.5243400363302833,0.6931471824645996,0.16880714613431635,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.01,accuracy,1234,low_minus_high,0.819954128440367,0.4908256880733945,0.3291284403669725,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.01,accuracy,1234,random_minus_high,0.8190940366972479,0.4908256880733945,0.3282683486238534,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.01,accuracy,1337,low_minus_high,0.8073394495412844,0.4908256880733945,0.31651376146788995,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.01,accuracy,1337,random_minus_high,0.8067087155963302,0.4908256880733945,0.3158830275229357,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.01,accuracy,2027,low_minus_high,0.8165137614678899,0.4908256880733945,0.3256880733944954,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.01,accuracy,2027,random_minus_high,0.8185779816513762,0.4908256880733945,0.3277522935779817,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.01,ece,1234,low_minus_high,0.11188358841675355,0.009174317121505737,-0.10270927129524782,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.01,ece,1234,random_minus_high,0.11103921869519144,0.009174317121505737,-0.1018649015736857,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.01,ece,1337,low_minus_high,0.12125263765985239,0.009174317121505737,-0.11207832053834665,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.01,ece,1337,random_minus_high,0.12101300584296651,0.009174317121505737,-0.11183868872146077,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.01,ece,2027,low_minus_high,0.10552738364688641,0.009174317121505737,-0.09635306652538067,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.01,ece,2027,random_minus_high,0.10814545458797238,0.009174317121505737,-0.09897113746646664,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.01,nll,1234,low_minus_high,0.5458845669796707,0.6931471824645996,0.14726261548492892,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.01,nll,1234,random_minus_high,0.5406618999026784,0.6931471824645996,0.15248528256192118,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.01,nll,1337,low_minus_high,0.5593502622678739,0.6931471824645996,0.13379692019672573,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.01,nll,1337,random_minus_high,0.552351582474118,0.6931471824645996,0.14079559999048163,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.01,nll,2027,low_minus_high,0.5261861961505828,0.6931471824645996,0.1669609863140168,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.01,nll,2027,random_minus_high,0.5216912326394418,0.6931471824645996,0.17145594982515777,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.02,accuracy,1234,low_minus_high,0.819954128440367,0.4908256880733945,0.3291284403669725,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.02,accuracy,1234,random_minus_high,0.8186926605504586,0.4908256880733945,0.32786697247706414,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.02,accuracy,1337,low_minus_high,0.8073394495412844,0.4908256880733945,0.31651376146788995,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.02,accuracy,1337,random_minus_high,0.8067660550458717,0.4908256880733945,0.31594036697247724,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.02,accuracy,2027,low_minus_high,0.8165137614678899,0.4908256880733945,0.3256880733944954,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.02,accuracy,2027,random_minus_high,0.8193233944954128,0.4908256880733945,0.3284977064220183,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.02,ece,1234,low_minus_high,0.11190293307261784,0.009174317121505737,-0.1027286159511121,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.02,ece,1234,random_minus_high,0.10959582772097161,0.009174317121505737,-0.10042151059946587,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.02,ece,1337,low_minus_high,0.12124661500552802,0.009174317121505737,-0.11207229788402229,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.02,ece,1337,random_minus_high,0.11919144628620906,0.009174317121505737,-0.11001712916470333,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.02,ece,2027,low_minus_high,0.10499855003028147,0.009174317121505737,-0.09582423290877573,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.02,ece,2027,random_minus_high,0.10754322646397066,0.009174317121505737,-0.09836890934246492,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.02,nll,1234,low_minus_high,0.5461547675482724,0.6931471824645996,0.1469924149163272,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.02,nll,1234,random_minus_high,0.5345888138705985,0.6931471824645996,0.15855836859400108,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.02,nll,1337,low_minus_high,0.5595345199108124,0.6931471824645996,0.13361266255378723,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.02,nll,1337,random_minus_high,0.5453182404604527,0.6931471824645996,0.14782894200414687,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.02,nll,2027,low_minus_high,0.5262152571060242,0.6931471824645996,0.16693192535857537,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.02,nll,2027,random_minus_high,0.5156756331204275,0.6931471824645996,0.17747154934417209,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.05,accuracy,1234,low_minus_high,0.819954128440367,0.4908256880733945,0.3291284403669725,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.05,accuracy,1234,random_minus_high,0.817947247706422,0.4908256880733945,0.3271215596330275,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.05,accuracy,1337,low_minus_high,0.8073394495412844,0.4908256880733945,0.31651376146788995,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.05,accuracy,1337,random_minus_high,0.8069954128440366,0.4908256880733945,0.31616972477064215,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.05,accuracy,2027,low_minus_high,0.8165137614678899,0.4908256880733945,0.3256880733944954,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.05,accuracy,2027,random_minus_high,0.8172591743119266,0.4908256880733945,0.32643348623853213,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.05,ece,1234,low_minus_high,0.11192450572856477,0.009174317121505737,-0.10275018860705903,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.05,ece,1234,random_minus_high,0.10510827875237858,0.009174317121505737,-0.09593396163087284,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.05,ece,1337,low_minus_high,0.12129653580899591,0.009174317121505737,-0.11212221868749017,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.05,ece,1337,random_minus_high,0.11324423936886588,0.009174317121505737,-0.10406992224736014,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.05,ece,2027,low_minus_high,0.10498405275865053,0.009174317121505737,-0.09580973563714479,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.05,ece,2027,random_minus_high,0.10094510063060488,0.009174317121505737,-0.09177078350909915,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.05,nll,1234,low_minus_high,0.5463589041604908,0.6931471824645996,0.1467882783041088,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.05,nll,1234,random_minus_high,0.51630372341483,0.6931471824645996,0.1768434590497696,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.05,nll,1337,low_minus_high,0.5598301551210771,0.6931471824645996,0.13331702734352247,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.05,nll,1337,random_minus_high,0.5257514864616437,0.6931471824645996,0.1673956960029559,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.05,nll,2027,low_minus_high,0.5259094113193521,0.6931471824645996,0.16723777114524752,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.05,nll,2027,random_minus_high,0.4993263766921441,0.6931471824645996,0.19382080577245553,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.1,accuracy,1234,low_minus_high,0.819954128440367,0.4908256880733945,0.3291284403669725,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.1,accuracy,1234,random_minus_high,0.817717889908257,0.4908256880733945,0.3268922018348625,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.1,accuracy,1337,low_minus_high,0.8073394495412844,0.4908256880733945,0.31651376146788995,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.1,accuracy,1337,random_minus_high,0.8075114678899082,0.4908256880733945,0.31668577981651375,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.1,accuracy,2027,low_minus_high,0.8165137614678899,0.4908256880733945,0.3256880733944954,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.1,accuracy,2027,random_minus_high,0.8158256880733944,0.4908256880733945,0.3249999999999999,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.1,ece,1234,low_minus_high,0.11184911525216573,0.009174317121505737,-0.10267479813066,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.1,ece,1234,random_minus_high,0.09783948512786947,0.009174317121505737,-0.08866516800636373,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.1,ece,1337,low_minus_high,0.12128264573745662,0.009174317121505737,-0.11210832861595088,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.1,ece,1337,random_minus_high,0.10325008128283981,0.009174317121505737,-0.09407576416133408,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.1,ece,2027,low_minus_high,0.10721894241662905,0.009174317121505737,-0.09804462529512331,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.1,ece,2027,random_minus_high,0.09296826662838213,0.009174317121505737,-0.0837939495068764,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.1,nll,1234,low_minus_high,0.5462013499452434,0.6931471824645996,0.14694583251935622,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.1,nll,1234,random_minus_high,0.490733521233458,0.6931471824645996,0.20241366123114163,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.1,nll,1337,low_minus_high,0.5594350419460087,0.6931471824645996,0.13371214051859093,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.1,nll,1337,random_minus_high,0.49894131372828,0.6931471824645996,0.19420586873631962,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.1,nll,2027,low_minus_high,0.5263045091831356,0.6931471824645996,0.16684267328146396,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.1,nll,2027,random_minus_high,0.4748539868639696,0.6931471824645996,0.21829319560062999,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.2,accuracy,1234,low_minus_high,0.819954128440367,0.4908256880733945,0.3291284403669725,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.2,accuracy,1234,random_minus_high,0.818922018348624,0.4908256880733945,0.3280963302752295,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.2,accuracy,1337,low_minus_high,0.8073394495412844,0.4908256880733945,0.31651376146788995,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.2,accuracy,1337,random_minus_high,0.8084288990825689,0.4908256880733945,0.3176032110091744,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.2,accuracy,2027,low_minus_high,0.8165137614678899,0.4908256880733945,0.3256880733944954,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.2,accuracy,2027,random_minus_high,0.8126146788990827,0.4908256880733945,0.3217889908256882,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.2,ece,1234,low_minus_high,0.11200647004234315,0.009174317121505737,-0.10283215292083742,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.2,ece,1234,random_minus_high,0.07773202131305172,0.009174317121505737,-0.06855770419154598,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.2,ece,1337,low_minus_high,0.12133101977560234,0.009174317121505737,-0.11215670265409661,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.2,ece,1337,random_minus_high,0.07515020994007383,0.009174317121505737,-0.0659758928185681,20,1,positive_means_high_pruning_is_more_harmful
