task,route,estimator,score_type,balance,fraction,metric,comparison,mean_gap,gap_std,paired_seed_n,seeds,left_mask_n,high_mask_n,direction,ci_low,ci_high,paired_effect_size_dz
sst2,direct,double,positive,layer_balanced,0.01,ece,low_minus_high,-0.10817582191535201,0.007751312050606642,3,1234;1337;2027,3,3,positive_means_high_pruning_is_more_harmful,-0.11653936939495291,-0.10123340628040728,-13.955807895372478
sst2,direct,double,positive,layer_balanced,0.01,ece,random_minus_high,-0.10429127902678277,0.007966016621816228,3,1234;1337;2027,60,3,positive_means_high_pruning_is_more_harmful,-0.11298711430984403,-0.09734639057939916,-13.09202377775163
sst2,direct,double,positive,layer_balanced,0.01,nll,low_minus_high,0.1562358672283476,0.02199851912538317,3,1234;1337;2027,3,3,positive_means_high_pruning_is_more_harmful,0.14134019421874933,0.18150290792141488,7.1021083891084995
sst2,direct,double,positive,layer_balanced,0.01,nll,random_minus_high,0.15535447569136773,0.01577677981071111,3,1234;1337;2027,60,3,positive_means_high_pruning_is_more_harmful,0.1406052271980759,0.17198931229292258,9.847033270116064
sst2,direct,double,positive,layer_balanced,0.02,accuracy,low_minus_high,0.31957186544342503,0.0086833460944958,3,1234;1337;2027,3,3,positive_means_high_pruning_is_more_harmful,0.3096330275229358,0.3256880733944954,36.8028478844112
sst2,direct,double,positive,layer_balanced,0.02,accuracy,random_minus_high,0.3239487767584097,0.007436538290433456,3,1234;1337;2027,60,3,positive_means_high_pruning_is_more_harmful,0.3153669724770642,0.3284977064220183,43.56177082758322
sst2,direct,double,positive,layer_balanced,0.02,ece,low_minus_high,-0.1097588077136421,0.00920179447316182,3,1234;1337;2027,3,3,positive_means_high_pruning_is_more_harmful,-0.11897679765337588,-0.10057329467546865,-11.92797861697165
sst2,direct,double,positive,layer_balanced,0.02,ece,random_minus_high,-0.10294868336817842,0.007266875474774394,3,1234;1337;2027,60,3,positive_means_high_pruning_is_more_harmful,-0.11087809327246952,-0.09660683241858652,-14.16684291970402
sst2,direct,double,positive,layer_balanced,0.02,nll,low_minus_high,0.15446750837910794,0.020565321826935882,3,1234;1337;2027,3,3,positive_means_high_pruning_is_more_harmful,0.14166972287204282,0.1781896507247872,7.511066915412465
sst2,direct,double,positive,layer_balanced,0.02,nll,random_minus_high,0.1620086527221611,0.015832243370453466,3,1234;1337;2027,60,3,positive_means_high_pruning_is_more_harmful,0.14704245972797403,0.1785840388421619,10.232829860644118
sst2,direct,double,positive,layer_balanced,0.05,accuracy,low_minus_high,0.32224770642201833,0.010192883506095844,3,1234;1337;2027,3,3,positive_means_high_pruning_is_more_harmful,0.31077981651376146,0.33027522935779813,31.614970016021317
sst2,direct,double,positive,layer_balanced,0.05,accuracy,random_minus_high,0.3230504587155963,0.006009163369273658,3,1234;1337;2027,60,3,positive_means_high_pruning_is_more_harmful,0.3161123853211008,0.3266055045871559,53.759639880558645
sst2,direct,double,positive,layer_balanced,0.05,ece,low_minus_high,-0.10589039261237647,0.007836066456069296,3,1234;1337;2027,3,3,positive_means_high_pruning_is_more_harmful,-0.11483422192170811,-0.10023109618755854,-13.513207577554528
sst2,direct,double,positive,layer_balanced,0.05,ece,random_minus_high,-0.09728301314440518,0.005365836230334053,3,1234;1337;2027,60,3,positive_means_high_pruning_is_more_harmful,-0.10311392888098563,-0.09255302649281072,-18.130074972181696
sst2,direct,double,positive,layer_balanced,0.05,nll,low_minus_high,0.16285479449259763,0.015930719941472875,3,1234;1337;2027,3,3,positive_means_high_pruning_is_more_harmful,0.15116760667857776,0.18100062675705741,10.222688936275462
sst2,direct,double,positive,layer_balanced,0.05,nll,random_minus_high,0.17907945958139881,0.012364190803566153,3,1234;1337;2027,60,3,positive_means_high_pruning_is_more_harmful,0.16755988176809544,0.1921432001225718,14.483718540621975
sst2,direct,double,positive,layer_balanced,0.1,accuracy,low_minus_high,0.32683486238532117,0.00606823695198299,3,1234;1337;2027,3,3,positive_means_high_pruning_is_more_harmful,0.319954128440367,0.3314220183486239,53.85993740381503
sst2,direct,double,positive,layer_balanced,0.1,accuracy,random_minus_high,0.32268730886850155,0.005504686702718695,3,1234;1337;2027,60,3,positive_means_high_pruning_is_more_harmful,0.31720183486238535,0.32821100917431206,58.62046766605816
sst2,direct,double,positive,layer_balanced,0.1,ece,low_minus_high,-0.09745961445239597,0.0018842086603262774,3,1234;1337;2027,3,3,positive_means_high_pruning_is_more_harmful,-0.09935104502360281,-0.09558271171446264,-51.72442760958304
