double_score_sum,endpoint_data_cursor,endpoint_target_tokens,experiment_id,importance_finalized_step,integration_rule,phase,raw_score_sum,step,u_stat_negative_sum,u_stat_positive_sum,u_stat_sum,u_stat_unclipped_sum,clip_factor,data_cursor,double_half_microbatch_count,double_sampling_active,elapsed_seconds,gradient_norm,learning_rate,loss,max_memory_gib,target_tokens,tokens_per_second,tokens_seen
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,262.0,trapezoid,,1.802797788074198e-05,263.0,-2.1188279252671444e-06,1.8886161951645747e-05,1.676733430213892e-05,1.676733430213892e-05,1.0,269312.0,,False,21.283797173000494,0.355709046125412,0.0002934942530479953,5.013005640357733,54.14006042480469,2097152.0,98532.79388794105,551550976.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,263.0,trapezoid,,1.1392069719878134e-05,264.0,-2.7190649212176926e-06,1.3043229643159432e-05,1.0324164984617037e-05,1.0324164984617037e-05,1.0,270336.0,,False,20.538732816999982,0.38669702410697937,0.0002916358964287075,4.9865467101335526,54.14006042480469,2097152.0,102107.17568048697,553648128.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,264.0,trapezoid,,5.354136686094358e-06,265.0,-5.65785106053894e-06,9.916733115847981e-06,4.258882306284822e-06,4.258882306284822e-06,1.0,271360.0,,False,21.327371382998535,0.5143982172012329,0.0002897778609549183,5.024468392133713,54.14006042480469,2097152.0,98331.480346977,555745280.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,265.0,trapezoid,,1.0479296233607827e-05,266.0,-4.993056330937322e-06,1.4391217602993667e-05,9.398160913086546e-06,9.398160913086546e-06,1.0,272384.0,,False,20.983902224001213,0.5221887826919556,0.0002879202179671755,5.003116808831692,54.14006042480469,2097152.0,99940.99179519122,557842432.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,266.0,trapezoid,,1.986313678286125e-05,267.0,-3.6117482695675537e-06,2.2432739093657117e-05,1.8820991164476136e-05,1.8820991164476136e-05,1.0,273408.0,,False,20.871680991000176,0.4750831425189972,0.0002860630387909566,5.008732005953789,54.14006042480469,2097152.0,100478.34675627168,559939584.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,267.0,trapezoid,,1.9511732007152643e-05,268.0,-2.6559779043680044e-06,2.1077415355692103e-05,1.842143777200031e-05,1.842143777200031e-05,1.0,274432.0,,False,21.217627722000543,0.41789498925209045,0.0002842063947339312,4.9628191366791725,54.14006042480469,2097152.0,98840.07898891847,562036736.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,268.0,trapezoid,,1.5054014825099937e-05,269.0,-3.3876291434383962e-06,1.7463400483915675e-05,1.4075771317949293e-05,1.4075771317949293e-05,1.0,275456.0,,False,20.8065484079998,0.44995447993278503,0.00028235035708322253,5.00667991489172,54.14006042480469,2097152.0,100792.88303261665,564133888.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,269.0,trapezoid,,1.0529403957819025e-05,270.0,-4.467073623377546e-06,1.395501593763615e-05,9.487942386542797e-06,9.487942386542797e-06,1.0,276480.0,,False,21.166969588999564,0.4884081482887268,0.0002804949971026702,4.994458626955748,54.14006042480469,2097152.0,99076.62932958936,566231040.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,270.0,trapezoid,,1.806674227468677e-05,271.0,-3.34847319659326e-06,2.0153029570837283e-05,1.68045568926245e-05,1.68045568926245e-05,1.0,277504.0,,False,21.128068054000323,0.45488622784614563,0.00027864038603009453,4.960120409727097,54.14006042480469,2097152.0,99259.05173345613,568328192.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,271.0,trapezoid,,1.6492893131214714e-05,272.0,-2.4949765261724453e-06,1.7918488495881346e-05,1.5423512081121082e-05,1.5423512081121082e-05,1.0,278528.0,,False,20.968706038000164,0.3944494426250458,0.0002767865950745609,5.004743084311485,54.14006042480469,2097152.0,100013.4198171062,570425344.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,272.0,trapezoid,,1.6590495449685105e-05,273.0,-2.3033532643365606e-06,1.7774108545837164e-05,1.547075559101864e-05,1.547075559101864e-05,1.0,279552.0,,False,20.678210779000437,0.3788308799266815,0.00027493369541364555,4.929908741265535,54.14006042480469,2097152.0,101418.44584202339,572522496.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,273.0,trapezoid,,1.1004557428096959e-05,274.0,-2.257721246724971e-06,1.2082579857054798e-05,9.824858676569376e-06,9.824858676569376e-06,1.0,280576.0,,False,20.70157540100081,0.3761717677116394,0.0002730817581907032,4.9632050804793835,54.14006042480469,2097152.0,101303.98094719951,574619648.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,274.0,trapezoid,,1.516403208092626e-05,275.0,-1.2193737949698063e-06,1.5381050634612897e-05,1.416167669458096e-05,1.416167669458096e-05,1.0,281600.0,,False,21.003787322999415,0.29300734400749207,0.0002712308545121347,4.96048342064023,54.14006042480469,2097152.0,99846.37378724512,576716800.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,275.0,trapezoid,,1.1972487574882229e-05,276.0,-1.0454723093219435e-06,1.189795247502623e-05,1.0852480223588756e-05,1.0852480223588756e-05,1.0,282624.0,,False,20.907160273000045,0.28553473949432373,0.00026938105544465745,4.936568818986416,54.14006042480469,2097152.0,100307.83581394872,578813952.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,276.0,trapezoid,,6.998708643518679e-06,277.0,-1.9817655288901365e-06,7.868372360915823e-06,5.886606678317478e-06,5.886606678317478e-06,1.0,283648.0,,False,21.06701648700073,0.3395678400993347,0.0002675324320125769,4.914436932653189,54.14006042480469,2097152.0,99546.7014180216,580911104.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,277.0,trapezoid,,1.116883141862382e-05,278.0,-1.3991323662319258e-06,1.15143939235611e-05,1.0115261827599309e-05,1.0115261827599309e-05,1.0,284672.0,,False,20.840552355999534,0.30278387665748596,0.00026568505519505826,4.9709890820086,54.14006042480469,2097152.0,100628.42693304509,583008256.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,278.0,trapezoid,,8.582754220796962e-06,279.0,-1.7115356075805832e-06,9.183273025528682e-06,7.47173722808088e-06,7.47173722808088e-06,1.0,285696.0,,False,21.068038731000343,0.3246074616909027,0.0002638389959234031,4.961457468569279,54.14006042480469,2097152.0,99541.87130452575,585105408.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,279.0,trapezoid,,1.0393818132564334e-05,280.0,-1.0625699032895154e-06,1.0288463285034258e-05,9.225893474193794e-06,9.225893474193794e-06,1.0,286720.0,,False,20.51364870999896,0.26576051115989685,0.0002619943250783244,4.92108291760087,54.14006042480469,2097152.0,102232.03242131109,587202560.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,280.0,trapezoid,,9.797845473537292e-06,281.0,-9.061424807402674e-07,9.715049680936866e-06,8.808907231186783e-06,8.808907231186783e-06,1.0,287744.0,,False,21.005063894999694,0.2601413428783417,0.0002601511134872255,4.907837942242622,54.14006042480469,2097152.0,99840.30567501545,589299712.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,281.0,trapezoid,,5.945924083779371e-06,282.0,-1.680328347245224e-06,6.614983067983193e-06,4.934654536503831e-06,4.934654536503831e-06,1.0,288768.0,,False,21.118842845000472,0.30688363313674927,0.000258309431921481,4.912583149969578,54.14006042480469,2097152.0,99302.4104299571,591396864.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,282.0,trapezoid,,6.601798157973918e-06,283.0,-1.8005290418788168e-06,7.326520463523181e-06,5.525991387578082e-06,5.525991387578082e-06,1.0,289792.0,,False,20.725562690000515,0.323927640914917,0.0002564693510937189,4.902829691767693,54.14006042480469,2097152.0,101186.7340524277,593494016.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,283.0,trapezoid,,6.668627468768389e-06,284.0,-2.6936841629777997e-06,8.225321403512037e-06,5.531637025459426e-06,5.531637025459426e-06,1.0,290816.0,,False,21.031294619999244,0.3818817138671875,0.0002546309416551057,4.886398550122976,54.14006042480469,2097152.0,99715.7824989889,595591168.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,284.0,trapezoid,,5.4714001706535065e-06,285.0,-3.0540450409923675e-06,7.397196171172321e-06,4.343151048221967e-06,4.343151048221967e-06,1.0,291840.0,,False,20.804826132000017,0.40864408016204834,0.0002527942741926341,4.936296928673983,54.14006042480469,2097152.0,100801.22692178423,597688320.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,285.0,trapezoid,,8.876222199783856e-06,286.0,-3.293765342623177e-06,1.1045697322034642e-05,7.751931892300591e-06,7.751931892300591e-06,1.0,292864.0,,False,21.131934066999747,0.4462847411632538,0.0002509594192264121,4.907791160047054,54.14006042480469,2097152.0,99240.892639116,599785472.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,286.0,trapezoid,,6.125575677745111e-06,287.0,-4.323443540512131e-06,9.327920460013711e-06,5.0044771271783375e-06,5.0044771271783375e-06,1.0,293888.0,,False,20.772197931000846,0.4903515875339508,0.0002491264472069558,4.880220212042332,54.14006042480469,2097152.0,100959.56176453375,601882624.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,287.0,trapezoid,,1.2980714281865535e-05,288.0,-3.2571820086663844e-06,1.5168049150100088e-05,1.1910867182819002e-05,1.1910867182819002e-05,1.0,294912.0,,False,20.871718399999736,0.4713060259819031,0.0002472954285124842,4.9128575548529625,54.14006042480469,2097152.0,100478.16666595245,603979776.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,288.0,trapezoid,,1.4315974394139147e-05,289.0,-3.0669028149620317e-06,1.6285167929567385e-05,1.3218265545573982e-05,1.3218265545573982e-05,1.0,295936.0,,False,21.45927816100084,0.4474054276943207,0.00024546643344621713,4.9043357111513615,54.14006042480469,2097152.0,97727.05233912636,606076928.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,289.0,trapezoid,,1.4531306971565273e-05,290.0,-2.502956521806786e-06,1.5909657473549277e-05,1.3406701305830777e-05,1.3406701305830777e-05,1.0,296960.0,,False,20.72717142500005,0.4247874915599823,0.00024363953223367573,4.917407225817442,54.14006042480469,2097152.0,101178.88046559613,608174080.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,290.0,trapezoid,,1.293416554937546e-05,291.0,-2.5579001795006384e-06,1.4383544758935635e-05,1.1825644731095798e-05,1.1825644731095798e-05,1.0,297984.0,,False,21.05270794199896,0.4287022054195404,0.0002418147950199862,4.886144269257784,54.14006042480469,2097152.0,99614.3586743205,610271232.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,291.0,trapezoid,,1.282713295796406e-05,292.0,-2.6557779779325715e-06,1.4430686163635631e-05,1.1774908232904668e-05,1.1774908232904668e-05,1.0,299008.0,,False,20.701352420999683,0.4308125376701355,0.00023999229186718668,4.887445218861103,54.14006042480469,2097152.0,101305.07212043913,612368384.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,292.0,trapezoid,,1.3838829433586441e-05,293.0,-1.6988414217253278e-06,1.4525193702659422e-05,1.282635261953824e-05,1.282635261953824e-05,1.0,300032.0,,False,21.132531557999755,0.3615870773792267,0.00023817209275153685,4.873553227633238,54.14006042480469,2097152.0,99238.0867500051,614465536.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,293.0,trapezoid,,1.4902627271218272e-05,294.0,-1.1690256430647947e-06,1.4989135969256662e-05,1.3820110408912373e-05,1.3820110408912373e-05,1.0,301056.0,,False,20.47277048700016,0.3173811137676239,0.0002363542675608313,4.867579907178879,54.14006042480469,2097152.0,102436.16032972447,616562688.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,294.0,trapezoid,,8.59760053950262e-06,295.0,-1.7967664737597675e-06,9.366831618604077e-06,7.5700650763966745e-06,7.5700650763966745e-06,1.0,302080.0,,False,21.798652188999768,0.3410528600215912,0.00023453888609171626,4.917447943240404,54.14006042480469,2097152.0,96205.58105231312,618659840.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,295.0,trapezoid,,1.1096421329112593e-05,296.0,-1.4269275295540672e-06,1.1463984421172801e-05,1.0037057273953875e-05,1.0037057273953875e-05,1.0,303104.0,,False,20.420428781000737,0.3222709000110626,0.00023272601804700946,4.8675776720047,54.14006042480469,2097152.0,102698.72501165108,620756992.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,296.0,trapezoid,,8.14242129846491e-06,297.0,-1.8848222472682766e-06,9.062641160201973e-06,7.177818931915691e-06,7.177818931915691e-06,1.0,304128.0,,False,21.548169844998483,0.35773301124572754,0.000230915733033024,4.893481321632862,54.14006042480469,2097152.0,97323.90337951448,622854144.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,297.0,trapezoid,,8.543423105921572e-06,298.0,-2.2141223594427306e-06,9.690041863897464e-06,7.475919914902776e-06,7.475919914902776e-06,1.0,305152.0,,False,21.199102245000176,0.3836100399494171,0.0002291081005568959,4.878206081688404,54.14006042480469,2097152.0,98926.4533829311,624951296.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,298.0,trapezoid,,7.0902774913323904e-06,299.0,-2.9622628103060863e-06,9.083690942272155e-06,6.121428235584571e-06,6.121428235584571e-06,1.0,306176.0,,False,20.940290182999888,0.43300923705101013,0.00022730319002391494,4.888039292767644,54.14006042480469,2097152.0,100149.1374604993,627048448.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,299.0,trapezoid,,7.699926964652506e-06,300.0,-3.3623761788101336e-06,1.0124508595235615e-05,6.762132374741811e-06,6.762132374741811e-06,1.0,307200.0,,False,20.855979116000526,0.4665316343307495,0.00022550107073486013,4.902638960629702,54.14006042480469,2097152.0,100553.99405300916,629145600.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,300.0,trapezoid,,9.858452087535552e-06,301.0,-3.217582201424894e-06,1.214263729137216e-05,8.925055324430706e-06,8.925055324430706e-06,1.0,308224.0,,False,20.958388229000775,0.465120792388916,0.0002237018118833387,4.888682030141354,54.14006042480469,2097152.0,100062.65639731329,631242752.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,301.0,trapezoid,,1.2522718469014371e-05,302.0,-2.316071848431755e-06,1.3693102616736674e-05,1.1377030752369316e-05,1.1377030752369316e-05,1.0,309248.0,,False,21.198959979999927,0.4270060956478119,0.00022190548255312953,4.883419517427683,54.14006042480469,2097152.0,98927.11727266571,633339904.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,302.0,trapezoid,,1.3059384908205296e-05,303.0,-2.031759575159709e-06,1.4106478215640539e-05,1.207471881738316e-05,1.207471881738316e-05,1.0,310272.0,,False,21.266134790999786,0.4050816595554352,0.0002201121517155305,4.849622897803783,54.14006042480469,2097152.0,98614.62934428276,635437056.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,303.0,trapezoid,,9.280531127137462e-06,304.0,-2.3666356112097805e-06,1.0635315300631248e-05,8.268679608623361e-06,8.268679608623361e-06,1.0,311296.0,,False,20.940407636999225,0.41080936789512634,0.00021832188822671012,4.831525392830372,54.14006042480469,2097152.0,100148.57572756035,637534208.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,304.0,trapezoid,,1.0726009608434672e-05,305.0,-2.60266520865407e-06,1.2295479490435912e-05,9.692814290071516e-06,9.692814290071516e-06,1.0,312320.0,,False,20.932548553999368,0.43791505694389343,0.0002165347608250642,4.824315506964922,54.14006042480469,2097152.0,100186.17630767748,639631360.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,305.0,trapezoid,,8.51565145998899e-06,306.0,-2.6615090162294963e-06,1.0194607605996595e-05,7.533098776652328e-06,7.533098776652328e-06,1.0,313344.0,,False,21.355857295000533,0.4370763599872589,0.0002147508381285762,4.813438676297665,54.14006042480469,2097152.0,98200.31905209206,641728512.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,306.0,trapezoid,,1.4087688457654901e-05,307.0,-1.5452540089440185e-06,1.4606274699263677e-05,1.306102098619713e-05,1.306102098619713e-05,1.0,314368.0,,False,20.914675526999417,0.3524237871170044,0.0002129701886321826,4.840852186083794,54.14006042480469,2097152.0,100271.79227775827,643825664.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,307.0,trapezoid,,9.309049744060313e-06,308.0,-1.7361167244504296e-06,1.0108060085882442e-05,8.371943229534481e-06,8.371943229534481e-06,1.0,315392.0,,False,20.665584964999653,0.38516858220100403,0.0002111928807051434,4.835793536156416,54.14006042480469,2097152.0,101480.40829968518,645922816.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,308.0,trapezoid,,8.482454575253068e-06,309.0,-1.894580183718457e-06,9.432374294470608e-06,7.53779411855407e-06,7.53779411855407e-06,1.0,316416.0,,False,21.59274606299914,0.3726143538951874,0.0002094189825884166,4.825697518885136,54.14006042480469,2097152.0,97122.98722364147,648019968.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,309.0,trapezoid,,7.576526874356233e-06,310.0,-2.4934825962313195e-06,9.192412262035154e-06,6.698929667601442e-06,6.698929667601442e-06,1.0,317440.0,,False,21.22275670199997,0.4308554232120514,0.00020764856239203816,4.850133292376995,54.14006042480469,2097152.0,98816.19195127326,650117120.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,310.0,trapezoid,,4.2410628550099225e-06,311.0,-3.964387649268118e-06,7.245686627663922e-06,3.281299022471224e-06,3.281299022471224e-06,1.0,318464.0,,False,21.015873063999607,0.5025925636291504,0.00020588168809250687,4.877829991281033,54.14006042480469,2097152.0,99788.9544542616,652214272.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,311.0,trapezoid,,1.299020109123139e-05,312.0,-2.063622989055807e-06,1.4008384848614164e-05,1.1944761563444095e-05,1.1944761563444095e-05,1.0,319488.0,,False,21.20121308999842,0.4272761642932892,0.0002041184275301744,4.796820342540741,54.14006042480469,2097152.0,98916.60402155585,654311424.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,312.0,trapezoid,,1.1470818163737684e-05,313.0,-2.1405959177274664e-06,1.2623430687981607e-05,1.0482834736752836e-05,1.0482834736752836e-05,1.0,320512.0,,False,21.358060292999653,0.4265716075897217,0.00020235884840664068,4.822101961821318,54.14006042480469,2097152.0,98190.19008422621,656408576.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,313.0,trapezoid,,9.48512804653176e-06,314.0,-2.2908155972206808e-06,1.0742771799483047e-05,8.45195616155578e-06,8.45195616155578e-06,1.0,321536.0,,False,20.448846631999913,0.4233829975128174,0.00020060301828215407,4.771339263767004,54.14006042480469,2097152.0,102556.00414735454,658505728.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,314.0,trapezoid,,1.0424734629891838e-05,315.0,-2.2141211772626172e-06,1.1697041980306133e-05,9.48292070965251e-06,9.48292070965251e-06,1.0,322560.0,,False,21.55405737500041,0.41386598348617554,0.00019885100457301753,4.821133133023977,54.14006042480469,2097152.0,97297.31917816981,660602880.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,315.0,trapezoid,,1.2072127561945506e-05,316.0,-1.1818014655337519e-06,1.2322744035436067e-05,1.1140942570903034e-05,1.1140942570903034e-05,1.0,323584.0,,False,21.251630486000067,0.3405802249908447,0.00019710287454900033,4.7794900089502335,54.14006042480469,2097152.0,98681.9341406082,662700032.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,316.0,trapezoid,,1.0790295659954957e-05,317.0,-1.0835654067474932e-06,1.0899263012653301e-05,9.815697670301562e-06,9.815697670301562e-06,1.0,324608.0,,False,21.1025235420002,0.32073473930358887,0.00019535869533075472,4.805972643196583,54.14006042480469,2097152.0,99379.20437932713,664797184.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,317.0,trapezoid,,7.050137939050571e-06,318.0,-1.1959481519701904e-06,7.3432179312112045e-06,6.147269930670447e-06,6.147269930670447e-06,1.0,325632.0,,False,20.9026483130001,0.31734544038772583,0.00019361853388723927,4.769744720309973,54.14006042480469,2097152.0,100329.48785229796,666894336.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,318.0,trapezoid,,8.486887122408776e-06,319.0,-1.0090726635791501e-06,8.465986889754848e-06,7.456914260221652e-06,7.456914260221652e-06,1.0,326656.0,,False,21.456523271999686,0.29693496227264404,0.00019188245703314724,4.796828389167786,54.14006042480469,2097152.0,97739.59990697746,668991488.0
,327680.0,2097152.0,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,320.0,trapezoid,trapezoid_endpoint,7.923975863665875e-06,320.0,-7.363000587423804e-07,7.659137429994606e-06,6.922837284777453e-06,6.922837284777453e-06,,,,,,,,,,,,
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,,trapezoid,,,321.0,,,,,1.0,328704.0,,False,20.190856189999977,0.25028303265571594,0.00018842282356529402,4.790128527209163,54.14006042480469,2097152.0,103866.42251647885,673185792.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,321.0,trapezoid,,4.883308976378134e-06,322.0,-1.063487188308291e-06,5.104449905362664e-06,4.040962554747139e-06,4.040962554747139e-06,1.0,329728.0,,False,21.531803779000256,0.30070051550865173,0.00018669939978653482,4.780333019793034,54.14006042480469,2097152.0,97397.87811206651,675282944.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,322.0,trapezoid,,5.6622390564205205e-06,323.0,-1.2832104321336673e-06,6.026156125925677e-06,4.742945808603599e-06,4.742945808603599e-06,1.0,330752.0,,False,20.543992152999635,0.31720206141471863,0.00018498032626210287,4.785059977322817,54.14006042480469,2097152.0,102081.03587567784,677380096.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,323.0,trapezoid,,4.116979828488066e-06,324.0,-2.052887946351646e-06,5.2805367547967275e-06,3.22764872700903e-06,3.22764872700903e-06,1.0,331776.0,,False,21.47297493900078,0.386880099773407,0.00018326566899700634,4.794050753116608,54.14006042480469,2097152.0,97664.71604225645,679477248.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,324.0,trapezoid,,3.054651924231153e-06,325.0,-3.3664240694395928e-06,5.5043885342515725e-06,2.1379645520404897e-06,2.1379645520404897e-06,1.0,332800.0,,False,20.48115985000004,0.48127779364585876,0.00018155549382668795,4.779365796595812,54.14006042480469,2097152.0,102394.20107841188,681574400.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,325.0,trapezoid,,4.595250902315884e-06,326.0,-4.442555103247557e-06,8.050402594661499e-06,3.6078475079024883e-06,3.6078475079024883e-06,1.0,333824.0,,False,21.107358140001452,0.5669113397598267,0.00017984986641449754,4.785066861659288,54.14006042480469,2097152.0,99356.44177210402,683671552.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,326.0,trapezoid,,9.823782317936076e-06,327.0,-3.6562858014444616e-06,1.250180685397062e-05,8.845520742962153e-06,8.845520742962153e-06,1.0,334848.0,,False,21.224452484999347,0.55848228931427,0.00017814885224917048,4.757225647568703,54.14006042480469,2097152.0,98808.29677383616,685768704.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,327.0,trapezoid,,1.6013457479650134e-05,328.0,-1.9678163346338595e-06,1.7072233620133576e-05,1.5104417502253414e-05,1.5104417502253414e-05,1.0,335872.0,,False,21.25379296600113,0.46824488043785095,0.00017645251664231336,4.7545070350170135,54.14006042480469,2097152.0,98671.89368762239,687865856.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,328.0,trapezoid,,1.673818262687421e-05,329.0,-1.1024102665183532e-06,1.6755441596606746e-05,1.5653031489506336e-05,1.5653031489506336e-05,1.0,336896.0,,False,21.044854681000288,0.3464507460594177,0.00017476092472589637,4.760388318449259,54.14006042480469,2097152.0,99651.53154007523,689963008.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,329.0,trapezoid,,1.0373484837370925e-05,330.0,-1.410110567039765e-06,1.0877688641549449e-05,9.467578314322628e-06,9.467578314322628e-06,1.0,337920.0,,False,20.325802134000696,0.41030430793762207,0.00017307414144975258,4.760983224958181,54.14006042480469,2097152.0,103176.83829519898,692060160.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,330.0,trapezoid,,7.494474041313398e-06,331.0,-2.150792281069118e-06,8.632343957402228e-06,6.481551718930979e-06,6.481551718930979e-06,1.0,338944.0,,False,21.687768036001216,0.4448798596858978,0.00017139223157908368,4.766843136399984,54.14006042480469,2097152.0,96697.45621212722,694157312.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,331.0,trapezoid,,1.3383494905219728e-05,332.0,-1.1615701127096027e-06,1.3599698627703855e-05,1.2438128605910675e-05,1.2438128605910675e-05,1.0,339968.0,,False,20.984324056000332,0.3552303910255432,0.00016971525969197403,4.752943588420749,54.14006042480469,2097152.0,99938.98275700393,696254464.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,332.0,trapezoid,,9.596758493636559e-06,333.0,-1.2284857473677125e-06,9.932908388271544e-06,8.704422832447878e-06,8.704422832447878e-06,1.0,340992.0,,False,21.213516042000265,0.3641875386238098,0.00016804329017691032,4.781022295355797,54.14006042480469,2097152.0,98859.23652863043,698351616.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,333.0,trapezoid,,7.489784735310867e-06,334.0,-1.3135417942337912e-06,7.942650467822332e-06,6.629108699819294e-06,6.629108699819294e-06,1.0,342016.0,,False,20.859695920000377,0.35855498909950256,0.0001663763872303098,4.72584693133831,54.14006042480469,2097152.0,100536.07722964171,700448768.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,334.0,trapezoid,,9.17923692600811e-06,335.0,-9.786473009003836e-07,9.280104922917976e-06,8.301457751748453e-06,8.301457751748453e-06,1.0,343040.0,,False,21.302252651001254,0.33822324872016907,0.0001647146148540556,4.762612596154213,54.14006042480469,2097152.0,98447.42874652879,702545920.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,335.0,trapezoid,,8.204660321323165e-06,336.0,-8.154502773442037e-07,8.111374966274926e-06,7.295924697543407e-06,7.295924697543407e-06,1.0,344064.0,,False,20.919700297999952,0.29193612933158875,0.00016305803685303906,4.792887762188911,54.14006042480469,2097152.0,100247.70766914381,704643072.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,336.0,trapezoid,,7.1196258792805694e-06,337.0,-8.124823184260752e-07,7.1891542948281095e-06,6.376672108839715e-06,6.376672108839715e-06,1.0,345088.0,,False,21.101747015,0.31288450956344604,0.0001614067168327095,4.741707168519497,54.14006042480469,2097152.0,99382.86145262081,706740224.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,337.0,trapezoid,,5.040156808216903e-06,338.0,-1.5007809975435289e-06,5.576612791323085e-06,4.075831773038552e-06,4.075831773038552e-06,1.0,346112.0,,False,21.39863108099962,0.3715263307094574,0.00015976071819663294,4.78069799952209,54.14006042480469,2097152.0,98004.02614829477,708837376.0
