task,route,seed,mask_seed,mask_id,estimator,score_type,balance,mode,fraction,metric,value
sst2,direct,2027,2041,14,random,positive,layer_balanced,random,0.3,accuracy,0.7763761467889908
sst2,direct,2027,2041,14,random,positive,layer_balanced,random,0.3,nll,0.47748291027655293
sst2,direct,2027,2041,14,random,positive,layer_balanced,random,0.3,ece,0.07665299906826273
sst2,direct,2027,2042,15,random,positive,layer_balanced,random,0.0,accuracy,0.8165137614678899
sst2,direct,2027,2042,15,random,positive,layer_balanced,random,0.0,nll,0.5261339113936512
sst2,direct,2027,2042,15,random,positive,layer_balanced,random,0.0,ece,0.10554803269136448
sst2,direct,2027,2042,15,random,positive,layer_balanced,random,0.001,accuracy,0.8153669724770642
sst2,direct,2027,2042,15,random,positive,layer_balanced,random,0.001,nll,0.5261772722005844
sst2,direct,2027,2042,15,random,positive,layer_balanced,random,0.001,ece,0.1061504411263885
sst2,direct,2027,2042,15,random,positive,layer_balanced,random,0.005,accuracy,0.8211009174311926
sst2,direct,2027,2042,15,random,positive,layer_balanced,random,0.005,nll,0.523279987890786
sst2,direct,2027,2042,15,random,positive,layer_balanced,random,0.005,ece,0.10593577176685498
sst2,direct,2027,2042,15,random,positive,layer_balanced,random,0.01,accuracy,0.8188073394495413
sst2,direct,2027,2042,15,random,positive,layer_balanced,random,0.01,nll,0.5200220338248331
sst2,direct,2027,2042,15,random,positive,layer_balanced,random,0.01,ece,0.10655988476887168
sst2,direct,2027,2042,15,random,positive,layer_balanced,random,0.02,accuracy,0.8176605504587156
sst2,direct,2027,2042,15,random,positive,layer_balanced,random,0.02,nll,0.5144987493890141
sst2,direct,2027,2042,15,random,positive,layer_balanced,random,0.02,ece,0.10926592460529339
sst2,direct,2027,2042,15,random,positive,layer_balanced,random,0.05,accuracy,0.8165137614678899
sst2,direct,2027,2042,15,random,positive,layer_balanced,random,0.05,nll,0.5023024419168813
sst2,direct,2027,2042,15,random,positive,layer_balanced,random,0.05,ece,0.10389857453311624
sst2,direct,2027,2042,15,random,positive,layer_balanced,random,0.1,accuracy,0.8038990825688074
sst2,direct,2027,2042,15,random,positive,layer_balanced,random,0.1,nll,0.4882850913553063
sst2,direct,2027,2042,15,random,positive,layer_balanced,random,0.1,ece,0.10607574739115
sst2,direct,2027,2042,15,random,positive,layer_balanced,random,0.2,accuracy,0.8084862385321101
sst2,direct,2027,2042,15,random,positive,layer_balanced,random,0.2,nll,0.43913340219937336
sst2,direct,2027,2042,15,random,positive,layer_balanced,random,0.2,ece,0.07474001127276564
sst2,direct,2027,2042,15,random,positive,layer_balanced,random,0.3,accuracy,0.8038990825688074
sst2,direct,2027,2042,15,random,positive,layer_balanced,random,0.3,nll,0.42265129554162334
sst2,direct,2027,2042,15,random,positive,layer_balanced,random,0.3,ece,0.04131401946312607
sst2,direct,2027,2043,16,random,positive,layer_balanced,random,0.0,accuracy,0.8165137614678899
sst2,direct,2027,2043,16,random,positive,layer_balanced,random,0.0,nll,0.5261339113936512
sst2,direct,2027,2043,16,random,positive,layer_balanced,random,0.0,ece,0.10554803269136448
sst2,direct,2027,2043,16,random,positive,layer_balanced,random,0.001,accuracy,0.8165137614678899
sst2,direct,2027,2043,16,random,positive,layer_balanced,random,0.001,nll,0.5266144299589166
sst2,direct,2027,2043,16,random,positive,layer_balanced,random,0.001,ece,0.10600946877728107
sst2,direct,2027,2043,16,random,positive,layer_balanced,random,0.005,accuracy,0.8188073394495413
sst2,direct,2027,2043,16,random,positive,layer_balanced,random,0.005,nll,0.5276957192552199
sst2,direct,2027,2043,16,random,positive,layer_balanced,random,0.005,ece,0.11076655691103432
sst2,direct,2027,2043,16,random,positive,layer_balanced,random,0.01,accuracy,0.8165137614678899
sst2,direct,2027,2043,16,random,positive,layer_balanced,random,0.01,nll,0.5226709842681885
sst2,direct,2027,2043,16,random,positive,layer_balanced,random,0.01,ece,0.10554806949874901
sst2,direct,2027,2043,16,random,positive,layer_balanced,random,0.02,accuracy,0.823394495412844
sst2,direct,2027,2043,16,random,positive,layer_balanced,random,0.02,nll,0.5089232030264829
sst2,direct,2027,2043,16,random,positive,layer_balanced,random,0.02,ece,0.10422338490628219
sst2,direct,2027,2043,16,random,positive,layer_balanced,random,0.05,accuracy,0.8119266055045872
sst2,direct,2027,2043,16,random,positive,layer_balanced,random,0.05,nll,0.4989505311081169
sst2,direct,2027,2043,16,random,positive,layer_balanced,random,0.05,ece,0.10046958788473975
sst2,direct,2027,2043,16,random,positive,layer_balanced,random,0.1,accuracy,0.805045871559633
sst2,direct,2027,2043,16,random,positive,layer_balanced,random,0.1,nll,0.4783527715080375
sst2,direct,2027,2043,16,random,positive,layer_balanced,random,0.1,ece,0.10081734531224329
sst2,direct,2027,2043,16,random,positive,layer_balanced,random,0.2,accuracy,0.8153669724770642
sst2,direct,2027,2043,16,random,positive,layer_balanced,random,0.2,nll,0.43186482691436734
sst2,direct,2027,2043,16,random,positive,layer_balanced,random,0.2,ece,0.06736796488202001
sst2,direct,2027,2043,16,random,positive,layer_balanced,random,0.3,accuracy,0.7993119266055045
sst2,direct,2027,2043,16,random,positive,layer_balanced,random,0.3,nll,0.41679174036061
sst2,direct,2027,2043,16,random,positive,layer_balanced,random,0.3,ece,0.02812067458264167
sst2,direct,2027,2044,17,random,positive,layer_balanced,random,0.0,accuracy,0.8165137614678899
sst2,direct,2027,2044,17,random,positive,layer_balanced,random,0.0,nll,0.5261339113936512
sst2,direct,2027,2044,17,random,positive,layer_balanced,random,0.0,ece,0.10554803269136448
sst2,direct,2027,2044,17,random,positive,layer_balanced,random,0.001,accuracy,0.8176605504587156
sst2,direct,2027,2044,17,random,positive,layer_balanced,random,0.001,nll,0.5262015016937475
sst2,direct,2027,2044,17,random,positive,layer_balanced,random,0.001,ece,0.10961497523700703
sst2,direct,2027,2044,17,random,positive,layer_balanced,random,0.005,accuracy,0.8176605504587156
sst2,direct,2027,2044,17,random,positive,layer_balanced,random,0.005,nll,0.5253013518698718
sst2,direct,2027,2044,17,random,positive,layer_balanced,random,0.005,ece,0.11097533838235951
sst2,direct,2027,2044,17,random,positive,layer_balanced,random,0.01,accuracy,0.8142201834862385
sst2,direct,2027,2044,17,random,positive,layer_balanced,random,0.01,nll,0.5195130757782438
sst2,direct,2027,2044,17,random,positive,layer_balanced,random,0.01,ece,0.10916371343015996
sst2,direct,2027,2044,17,random,positive,layer_balanced,random,0.02,accuracy,0.8142201834862385
sst2,direct,2027,2044,17,random,positive,layer_balanced,random,0.02,nll,0.5148091021617618
sst2,direct,2027,2044,17,random,positive,layer_balanced,random,0.02,ece,0.10577204282544342
sst2,direct,2027,2044,17,random,positive,layer_balanced,random,0.05,accuracy,0.8130733944954128
sst2,direct,2027,2044,17,random,positive,layer_balanced,random,0.05,nll,0.5015270999128666
sst2,direct,2027,2044,17,random,positive,layer_balanced,random,0.05,ece,0.10203990178687905
sst2,direct,2027,2044,17,random,positive,layer_balanced,random,0.1,accuracy,0.8153669724770642
sst2,direct,2027,2044,17,random,positive,layer_balanced,random,0.1,nll,0.4760274680656031
sst2,direct,2027,2044,17,random,positive,layer_balanced,random,0.1,ece,0.10164003872950489
sst2,direct,2027,2044,17,random,positive,layer_balanced,random,0.2,accuracy,0.8142201834862385
sst2,direct,2027,2044,17,random,positive,layer_balanced,random,0.2,nll,0.4389738257325024
sst2,direct,2027,2044,17,random,positive,layer_balanced,random,0.2,ece,0.07910580005277446
sst2,direct,2027,2044,17,random,positive,layer_balanced,random,0.3,accuracy,0.801605504587156
sst2,direct,2027,2044,17,random,positive,layer_balanced,random,0.3,nll,0.4339801450388147
sst2,direct,2027,2044,17,random,positive,layer_balanced,random,0.3,ece,0.0354944500006345
sst2,direct,2027,2045,18,random,positive,layer_balanced,random,0.0,accuracy,0.8165137614678899
sst2,direct,2027,2045,18,random,positive,layer_balanced,random,0.0,nll,0.5261339113936512
sst2,direct,2027,2045,18,random,positive,layer_balanced,random,0.0,ece,0.10554803269136448
sst2,direct,2027,2045,18,random,positive,layer_balanced,random,0.001,accuracy,0.8176605504587156
sst2,direct,2027,2045,18,random,positive,layer_balanced,random,0.001,nll,0.5253663939346961
sst2,direct,2027,2045,18,random,positive,layer_balanced,random,0.001,ece,0.10414863963689425
sst2,direct,2027,2045,18,random,positive,layer_balanced,random,0.005,accuracy,0.8211009174311926
sst2,direct,2027,2045,18,random,positive,layer_balanced,random,0.005,nll,0.5217074056010728
sst2,direct,2027,2045,18,random,positive,layer_balanced,random,0.005,ece,0.10921354183419157
sst2,direct,2027,2045,18,random,positive,layer_balanced,random,0.01,accuracy,0.823394495412844
sst2,direct,2027,2045,18,random,positive,layer_balanced,random,0.01,nll,0.5174440973258894
sst2,direct,2027,2045,18,random,positive,layer_balanced,random,0.01,ece,0.10805532191654033
sst2,direct,2027,2045,18,random,positive,layer_balanced,random,0.02,accuracy,0.823394495412844
sst2,direct,2027,2045,18,random,positive,layer_balanced,random,0.02,nll,0.5085335001349449
sst2,direct,2027,2045,18,random,positive,layer_balanced,random,0.02,ece,0.10900412295546791
sst2,direct,2027,2045,18,random,positive,layer_balanced,random,0.05,accuracy,0.8211009174311926
sst2,direct,2027,2045,18,random,positive,layer_balanced,random,0.05,nll,0.49076196038668307
sst2,direct,2027,2045,18,random,positive,layer_balanced,random,0.05,ece,0.10750611669486276
sst2,direct,2027,2045,18,random,positive,layer_balanced,random,0.1,accuracy,0.8119266055045872
sst2,direct,2027,2045,18,random,positive,layer_balanced,random,0.1,nll,0.46690236366943483
sst2,direct,2027,2045,18,random,positive,layer_balanced,random,0.1,ece,0.09055601663181401
sst2,direct,2027,2045,18,random,positive,layer_balanced,random,0.2,accuracy,0.7993119266055045
sst2,direct,2027,2045,18,random,positive,layer_balanced,random,0.2,nll,0.44809002258362024
sst2,direct,2027,2045,18,random,positive,layer_balanced,random,0.2,ece,0.07223604527458583
sst2,direct,2027,2045,18,random,positive,layer_balanced,random,0.3,accuracy,0.7706422018348624
sst2,direct,2027,2045,18,random,positive,layer_balanced,random,0.3,nll,0.48762540027089074
sst2,direct,2027,2045,18,random,positive,layer_balanced,random,0.3,ece,0.07249056372939433
sst2,direct,2027,2046,19,random,positive,layer_balanced,random,0.0,accuracy,0.8165137614678899
sst2,direct,2027,2046,19,random,positive,layer_balanced,random,0.0,nll,0.5261339113936512
sst2,direct,2027,2046,19,random,positive,layer_balanced,random,0.0,ece,0.10554803269136448
sst2,direct,2027,2046,19,random,positive,layer_balanced,random,0.001,accuracy,0.819954128440367
sst2,direct,2027,2046,19,random,positive,layer_balanced,random,0.001,nll,0.5269126407460335
sst2,direct,2027,2046,19,random,positive,layer_balanced,random,0.001,ece,0.10967428107623689
sst2,direct,2027,2046,19,random,positive,layer_balanced,random,0.005,accuracy,0.8211009174311926
sst2,direct,2027,2046,19,random,positive,layer_balanced,random,0.005,nll,0.5255584487127601
sst2,direct,2027,2046,19,random,positive,layer_balanced,random,0.005,ece,0.11221255808339459
sst2,direct,2027,2046,19,random,positive,layer_balanced,random,0.01,accuracy,0.8188073394495413
sst2,direct,2027,2046,19,random,positive,layer_balanced,random,0.01,nll,0.5204988488363563
sst2,direct,2027,2046,19,random,positive,layer_balanced,random,0.01,ece,0.10604972266317447
sst2,direct,2027,2046,19,random,positive,layer_balanced,random,0.02,accuracy,0.8188073394495413
sst2,direct,2027,2046,19,random,positive,layer_balanced,random,0.02,nll,0.515673730693279
sst2,direct,2027,2046,19,random,positive,layer_balanced,random,0.02,ece,0.10213735685893699
sst2,direct,2027,2046,19,random,positive,layer_balanced,random,0.05,accuracy,0.8188073394495413
sst2,direct,2027,2046,19,random,positive,layer_balanced,random,0.05,nll,0.5014221309385168
sst2,direct,2027,2046,19,random,positive,layer_balanced,random,0.05,ece,0.09764011000547287
sst2,direct,2027,2046,19,random,positive,layer_balanced,random,0.1,accuracy,0.8107798165137615
sst2,direct,2027,2046,19,random,positive,layer_balanced,random,0.1,nll,0.4785156720275179
sst2,direct,2027,2046,19,random,positive,layer_balanced,random,0.1,ece,0.0915766969814204
sst2,direct,2027,2046,19,random,positive,layer_balanced,random,0.2,accuracy,0.7912844036697247
sst2,direct,2027,2046,19,random,positive,layer_balanced,random,0.2,nll,0.4779547671659277
sst2,direct,2027,2046,19,random,positive,layer_balanced,random,0.2,ece,0.0875052626806525
sst2,direct,2027,2046,19,random,positive,layer_balanced,random,0.3,accuracy,0.7855504587155964
sst2,direct,2027,2046,19,random,positive,layer_balanced,random,0.3,nll,0.4437340694829958
sst2,direct,2027,2046,19,random,positive,layer_balanced,random,0.3,ece,0.05915803816178122
sst2,pretrained,1234,1234,0,u_statistic,positive,global,high,0.0,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,u_statistic,positive,global,high,0.0,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,u_statistic,positive,global,high,0.0,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,u_statistic,positive,global,high,0.001,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,u_statistic,positive,global,high,0.001,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,u_statistic,positive,global,high,0.001,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,u_statistic,positive,global,high,0.005,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,u_statistic,positive,global,high,0.005,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,u_statistic,positive,global,high,0.005,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,u_statistic,positive,global,high,0.01,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,u_statistic,positive,global,high,0.01,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,u_statistic,positive,global,high,0.01,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,u_statistic,positive,global,high,0.02,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,u_statistic,positive,global,high,0.02,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,u_statistic,positive,global,high,0.02,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,u_statistic,positive,global,high,0.05,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,u_statistic,positive,global,high,0.05,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,u_statistic,positive,global,high,0.05,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,u_statistic,positive,global,high,0.1,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,u_statistic,positive,global,high,0.1,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,u_statistic,positive,global,high,0.1,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,u_statistic,positive,global,high,0.2,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,u_statistic,positive,global,high,0.2,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,u_statistic,positive,global,high,0.2,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,u_statistic,positive,global,high,0.3,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,u_statistic,positive,global,high,0.3,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,u_statistic,positive,global,high,0.3,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,high,0.0,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,high,0.0,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,high,0.0,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,high,0.001,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,high,0.001,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,high,0.001,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,high,0.005,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,high,0.005,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,high,0.005,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,high,0.01,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,high,0.01,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,high,0.01,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,high,0.02,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,high,0.02,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,high,0.02,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,high,0.05,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,high,0.05,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,high,0.05,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,high,0.1,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,high,0.1,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,high,0.1,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,high,0.2,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,high,0.2,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,high,0.2,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,high,0.3,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,high,0.3,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,high,0.3,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,u_statistic,positive,global,low,0.0,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,u_statistic,positive,global,low,0.0,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,u_statistic,positive,global,low,0.0,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,u_statistic,positive,global,low,0.001,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,u_statistic,positive,global,low,0.001,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,u_statistic,positive,global,low,0.001,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,u_statistic,positive,global,low,0.005,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,u_statistic,positive,global,low,0.005,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,u_statistic,positive,global,low,0.005,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,u_statistic,positive,global,low,0.01,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,u_statistic,positive,global,low,0.01,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,u_statistic,positive,global,low,0.01,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,u_statistic,positive,global,low,0.02,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,u_statistic,positive,global,low,0.02,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,u_statistic,positive,global,low,0.02,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,u_statistic,positive,global,low,0.05,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,u_statistic,positive,global,low,0.05,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,u_statistic,positive,global,low,0.05,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,u_statistic,positive,global,low,0.1,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,u_statistic,positive,global,low,0.1,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,u_statistic,positive,global,low,0.1,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,u_statistic,positive,global,low,0.2,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,u_statistic,positive,global,low,0.2,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,u_statistic,positive,global,low,0.2,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,u_statistic,positive,global,low,0.3,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,u_statistic,positive,global,low,0.3,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,u_statistic,positive,global,low,0.3,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,low,0.0,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,low,0.0,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,low,0.0,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,low,0.001,accuracy,0.8291284403669725
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,low,0.001,nll,0.512404546825164
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,low,0.001,ece,0.1022713392374417
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,low,0.005,accuracy,0.8302752293577982
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,low,0.005,nll,0.5114323190592844
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,low,0.005,ece,0.10064736742752989
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,low,0.01,accuracy,0.8291284403669725
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,low,0.01,nll,0.5109663589285054
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,low,0.01,ece,0.1011678145833923
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,low,0.02,accuracy,0.8302752293577982
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,low,0.02,nll,0.5112589988686623
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,low,0.02,ece,0.09957135925318472
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,low,0.05,accuracy,0.8268348623853211
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,low,0.05,nll,0.5118775113460121
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,low,0.05,ece,0.10332614480778457
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,low,0.1,accuracy,0.8337155963302753
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,low,0.1,nll,0.5228520820447065
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,low,0.1,ece,0.09975350142641193
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,low,0.2,accuracy,0.8268348623853211
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,low,0.2,nll,0.5583883707129628
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,low,0.2,ece,0.1083457731373142
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,low,0.3,accuracy,0.8188073394495413
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,low,0.3,nll,0.5792283582578012
sst2,pretrained,1234,1234,0,u_statistic,positive,layer_balanced,low,0.3,ece,0.11463059918103835
sst2,pretrained,1234,1234,0,u_statistic,signed,global,high,0.0,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,u_statistic,signed,global,high,0.0,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,u_statistic,signed,global,high,0.0,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,u_statistic,signed,global,high,0.001,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,u_statistic,signed,global,high,0.001,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,u_statistic,signed,global,high,0.001,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,u_statistic,signed,global,high,0.005,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,u_statistic,signed,global,high,0.005,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,u_statistic,signed,global,high,0.005,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,u_statistic,signed,global,high,0.01,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,u_statistic,signed,global,high,0.01,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,u_statistic,signed,global,high,0.01,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,u_statistic,signed,global,high,0.02,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,u_statistic,signed,global,high,0.02,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,u_statistic,signed,global,high,0.02,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,u_statistic,signed,global,high,0.05,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,u_statistic,signed,global,high,0.05,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,u_statistic,signed,global,high,0.05,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,u_statistic,signed,global,high,0.1,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,u_statistic,signed,global,high,0.1,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,u_statistic,signed,global,high,0.1,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,u_statistic,signed,global,high,0.2,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,u_statistic,signed,global,high,0.2,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,u_statistic,signed,global,high,0.2,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,u_statistic,signed,global,high,0.3,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,u_statistic,signed,global,high,0.3,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,u_statistic,signed,global,high,0.3,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,high,0.0,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,high,0.0,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,high,0.0,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,high,0.001,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,high,0.001,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,high,0.001,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,high,0.005,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,high,0.005,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,high,0.005,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,high,0.01,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,high,0.01,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,high,0.01,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,high,0.02,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,high,0.02,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,high,0.02,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,high,0.05,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,high,0.05,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,high,0.05,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,high,0.1,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,high,0.1,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,high,0.1,ece,0.009174317121505737
