state_id,phase,rule,scope,group_count,absolute_bias,relative_l1_bias,mean_estimate_mse,spearman,topk_overlap,dominance_fraction,nonzero_reference_fraction,nonzero_spearman,relative_error_p50,relative_error_p90,relative_error_p95,relative_error_p99
step-000010,middle,trapezoid,parameter,14067712,1.4119627334060008e-11,0.001225126436302144,1.2969601845581477e-20,0.9997962129809536,0.9993062130892568,0.0004917973800332336,0.5448269057541126,0.99999318270547,0.0006718672944175084,0.0037491470136435273,0.009563942713356624,0.04979564524076223
step-000010,middle,trapezoid,layer,9,7.205315137890116e-06,0.0009502900965413865,8.471155669943751e-11,1.0,1.0,0.7998231306073021,1.0,1.0,0.0015826296264025064,0.02060140567143396,0.023002658038246068,0.024923659931695756
step-000010,middle,trapezoid,module,9,6.979426486981589e-06,0.0009204982354261592,1.0869493409400418e-10,1.0,1.0,0.799823130607302,1.0,1.0,0.0017401616837875872,0.003654698358494307,0.004467470033019336,0.005117687372639361
step-000010,middle,simpson,parameter,14067712,5.612585364912905e-15,4.869906651126981e-07,2.8068747638018606e-27,0.9999959996085654,0.9999985783055108,0.0004914659928369815,0.5448269057541126,0.999999999998702,2.6445890204531554e-07,1.15612387351228e-06,2.838072286862528e-06,1.488613764333005e-05
step-000010,middle,simpson,layer,9,2.7645010626390146e-09,3.6460278716876e-07,1.1899225490382955e-17,1.0,1.0,0.8003929606906179,1.0,1.0,1.021703858784378e-06,9.493506197957647e-06,1.1101772493398277e-05,1.2388385529750784e-05
step-000010,middle,simpson,module,9,2.7645010612295517e-09,3.646027869828697e-07,1.908733833143276e-17,1.0,1.0,0.8003929606906177,1.0,1.0,9.045418753525626e-07,1.945700867008575e-06,2.247760436185702e-06,2.4894080915274047e-06
step-000010,middle,gauss_legendre,parameter,14067712,0.0,0.0,0.0,1.0,1.0,0.0004914660189324176,0.5448269057541126,1.0,0.0,0.0,0.0,0.0
step-000010,middle,gauss_legendre,layer,9,0.0,0.0,0.0,1.0,1.0,0.8003926856022309,1.0,1.0,0.0,0.0,0.0,0.0
step-000010,middle,gauss_legendre,module,9,0.0,0.0,0.0,1.0,1.0,0.8003926856022309,1.0,1.0,0.0,0.0,0.0,0.0
step-000012,middle,left,parameter,14067712,2.8024020064417023e-10,0.03326664361873161,7.932354796141392e-18,0.9941015104334442,0.9773396115361977,0.00031118062212291805,0.5443636463413525,0.9979478066254808,0.02617296256121159,0.11412629313517707,0.2143349024632181,1.044875937675
step-000012,middle,left,layer,9,0.00016846858171439124,0.026407619663212593,3.7431408318806794e-08,1.0,1.0,0.9105090150762327,1.0,1.0,0.29497895446477596,0.7621304261701654,0.9447285948465695,1.0908071297876931
step-000012,middle,left,module,9,0.0001684685817143912,0.027377809401193873,6.558762067422806e-08,0.8499999999999999,1.0,0.9376093155931716,1.0,0.8499999999999999,0.4324529276106979,3.098925337227304,3.4417415637758686,3.715994545014721
